index_scraped,Strasse,Nummer,Letter,Postleitzahl,Ort,Anzahl Zimmer,Flaeche m2,Preis CHF,Total,Schweiz,Ausland,Mann,Frau,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90 und mehr,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetrage-ner Partner-schaft,Aufgelöste Partnerschaft
1917_home,amerbachstr.,33,,4057,basel,3.0,71,1630,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1943_home,amerbachstr.,49,,4057,basel,4.5,96,2295,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1893_home,amerbachstr.,56,,4057,basel,3.5,68,1490,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1926_home,amerbachstr.,23,,4057,basel,3.0,74,1735,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1344_immo,amerbachstr.,56,,4057,basel,3.0,73,1485,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1920_home,amerbachstr.,89,,4057,basel,4.0,97,1700,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1721_immo,amerbachstr.,89,,4057,basel,2.0,,1360,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1650_immo,amerbachstr.,49,,4057,basel,4.5,80,2200,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1651_immo,amerbachstr.,49,,4057,basel,4.5,90,2200,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1836_home,amerbachstr.,43,,4057,basel,1.5,28,935,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1958_immo,amerbachstr.,80,,4057,basel,1.5,33,1380,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1799_immo,amerbachstr.,89,,4057,basel,3.0,,1690,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1862_home,amerbachstr.,66,,4057,basel,1.5,22,1250,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1843_home,amerbachstr.,62,,4057,basel,1.5,29,1003,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
2064_immo,ameulachpark,13,,8404,winterthur,4.5,148,2610,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
2593_home,ameulachpark,15,,8404,winterthur,3.5,101,2280,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
1185_flat,amgiessenpark,9,,8600,duebendorf,2.5,65,1950,27549,17433,10116,13869,13680,1407,1268,1241,1146,1539,2300,2673,2355,2213,2060,2015,1752,1290,1032,998,868,728,447,217,13110,10753,1122,2458,0,90,16
110_immo,amholbrig,9,,8049,zuerich,4.5,105,2355,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
842_home,amholbrig,10,,8049,zuerich,3.5,93,2800,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
1792_immo,amkrayenrain,10,,4056,basel,2.0,61,1650,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
1789_immo,amkrayenrain,10,,4056,basel,3.0,75,1980,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
1791_home,amkrayenrain,10,,4056,basel,2.5,89,1660,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
1816_home,amkrayenrain,10,,4056,basel,3.5,80,1990,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
956_flat,ammattenhof,4,a,6010,kriens,2.5,67,1640,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
997_flat,ammattenhof,14,,6010,kriens,3.5,86,2190,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
998_flat,ammattenhof,14,,6010,kriens,2.5,69,1825,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
1037_flat,ammattenhof,14,,6010,kriens,2.5,69,1815,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
878_flat,ammattenhof,4,a,6010,kriens,3.5,84,2045,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
911_flat,ammattenhof,14,,6010,kriens,3.5,89,2200,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
2079_immo,amschuetzenweiher,12,,8400,winterthur,6.5,128,3800,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
1616_flat,amselweg,15,,8302,kloten,3.0,66,1750,20419,13487,6932,10480,9939,997,941,870,929,1198,1638,1763,1701,1632,1544,1504,1398,1080,808,750,657,516,329,164,9249,8156,842,2069,3,77,22
205_immo,amwasser,161,,8049,zuerich,1.5,22,1750,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
207_immo,amwasser,161,,8049,zuerich,1.5,32,2100,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
318_home,anderkleinenemme,2,,6014,luzern,3.5,90,1790,9868,6699,3169,4886,4982,530,517,536,521,663,764,750,715,669,624,666,710,626,460,443,314,208,121,31,4385,4362,400,700,1,16,4
948_flat,anderkleinenemme,2,,6014,luzern,3.5,,1800,9868,6699,3169,4886,4982,530,517,536,521,663,764,750,715,669,624,666,710,626,460,443,314,208,121,31,4385,4362,400,700,1,16,4
323_home,anderkleinenemme,5,,6014,luzern,3.5,97,2230,9868,6699,3169,4886,4982,530,517,536,521,663,764,750,715,669,624,666,710,626,460,443,314,208,121,31,4385,4362,400,700,1,16,4
1_flat,andlauerstr.,10,,4057,basel,3.0,70,1520,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1902_home,andlauerstr.,10,,4057,basel,3.5,68,1530,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1937_immo,andreasplatz,17,,4051,basel,2.0,47,1660,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
88_immo,anemonenstr.,42,,8047,zuerich,2.5,49,1990,20694,15204,5490,10199,10495,1401,1122,792,566,739,1515,2197,2197,1873,1454,1242,1096,924,802,849,658,574,424,269,11002,6850,890,1811,2,118,21
29_immo,anemonenstr.,42,,8047,zuerich,2.5,63,2074,20694,15204,5490,10199,10495,1401,1122,792,566,739,1515,2197,2197,1873,1454,1242,1096,924,802,849,658,574,424,269,11002,6850,890,1811,2,118,21
1408_flat,anemonenstr.,45,,8047,zuerich,3.5,94,2900,20694,15204,5490,10199,10495,1401,1122,792,566,739,1515,2197,2197,1873,1454,1242,1096,924,802,849,658,574,424,269,11002,6850,890,1811,2,118,21
757_immo,ankerstr.,23,,3006,bern,2.0,54,1290,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
560_home,ankerstr.,114,/muellerstr.71,8004,zuerich,2.0,87,5350,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
557_home,ankerstr.,114,/muellerstr.71,8004,zuerich,2.5,55,3450,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
998_immo,ankerstr.,27,,3006,bern,3.0,76,1645,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
411_home,ankerstr.,114,/muellerstr.71,8004,zuerich,2.5,61,3700,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
561_home,ankerstr.,114,/muellerstr.71,8004,zuerich,3.5,96,5500,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
1642_home,appenzellerstr.,17,,4055,basel,2.0,61,1440,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
1383_immo,appenzellerstr.,17,,4055,basel,2.0,52,1435,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
1597_flat,aprikosenstr.,30,,8051,zuerich,2.5,60,1800,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
2020_immo,arbergstr.,5,,8405,winterthur,3.5,100,1890,18295,14588,3707,8826,9469,935,988,1007,965,975,1097,1123,1255,1177,1148,1330,1336,1007,979,929,928,595,352,169,7700,8142,926,1498,1,16,12
1054_immo,arlesheimerstr.,26,,4053,basel,4.5,135,1700,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1480_home,arlesheimerstr.,7,,4053,basel,3.0,74,1760,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1269_home,arnoldboecklin-str.,29,,4051,basel,5.5,150,3590,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
924_flat,arsenalstr.,10,,6010,kriens,2.0,,1250,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
1226_flat,aspstr.,5,c,8472,seuzach,2.5,85,2015,7420,6384,1036,3671,3749,370,348,305,303,359,394,452,510,508,455,598,582,459,425,396,420,273,170,93,2865,3501,409,638,1,2,4
734_immo,asterweg,16,,3004,bern,3.0,,1580,3626,2957,669,1733,1893,197,177,164,142,199,285,320,306,288,254,281,279,183,160,125,94,78,57,37,2019,1099,136,356,0,11,5
753_flat,asterweg,20,,3004,bern,3.5,90,1950,3626,2957,669,1733,1893,197,177,164,142,199,285,320,306,288,254,281,279,183,160,125,94,78,57,37,2019,1099,136,356,0,11,5
643_home,asylstr.,125,,8032,zuerich,1.0,20,1950,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
642_home,asylstr.,125,,8032,zuerich,1.0,22,1690,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
645_home,asylstr.,125,,8032,zuerich,2.5,40,2200,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
647_home,asylstr.,11,,8032,zuerich,1.5,40,2250,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
639_home,asylstr.,125,,8032,zuerich,1.0,15,1590,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
661_home,asylstr.,11,,8032,zuerich,3.5,90,3975,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
664_home,attenhoferstr.,17,,8032,zuerich,3.5,135,5380,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
1395_immo,auberg,10,,4051,basel,4.0,102,2235,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
2431_home,auenrainstr.,18,,8406,winterthur,1.0,25,970,13587,9203,4384,6879,6708,772,755,695,595,898,1240,1311,1196,1020,938,947,875,751,501,402,324,215,109,43,6789,5202,411,1152,1,28,4
2623_home,auenrainstr.,18,,8406,winterthur,1.0,26,890,13587,9203,4384,6879,6708,772,755,695,595,898,1240,1311,1196,1020,938,947,875,751,501,402,324,215,109,43,6789,5202,411,1152,1,28,4
1087_flat,auenring,16,,8303,bassersdorf,3.0,66,1650,11924,8916,3008,5999,5925,579,647,607,661,664,692,827,847,983,953,1014,815,658,554,528,434,265,126,70,5158,5245,440,1034,0,41,4
1653_immo,aufdemhummel,45,,4059,basel,6.5,165,7500,6596,5033,1563,3137,3459,351,479,427,350,275,150,245,364,475,522,531,498,405,376,344,292,218,155,139,2789,2976,373,430,0,27,1
1242_home,aufderlyss,16,,4051,basel,4.0,112,2321,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
32_flat,aufderwacht,5,,4104,oberwil,2.5,51,1450,11104,8476,2628,5339,5765,493,562,603,577,519,499,520,668,758,799,941,883,698,604,612,541,427,237,163,4491,5020,606,958,2,25,2
1061_home,augustinergasse,50,,8001,zuerich,2.5,55,2750,5403,3702,1701,2874,2529,152,129,131,139,296,588,606,495,393,322,387,382,317,277,256,263,138,70,62,3173,1416,169,568,0,65,11
943_home,auhofstr.,5,,8051,zuerich,2.0,63,1660,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
934_home,auhofstr.,24,,8051,zuerich,1.0,30,1048,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
975_home,ausserdorfstr.,48,,8052,zuerich,2.5,65,2020,20193,12422,7771,10329,9864,1198,1133,886,822,1229,1697,2009,1784,1666,1377,1319,1209,916,818,676,614,413,283,144,9891,7558,706,1941,1,83,12
1453_flat,ausserdorfstr.,48,,8052,zuerich,3.5,86,2540,20193,12422,7771,10329,9864,1198,1133,886,822,1229,1697,2009,1784,1666,1377,1319,1209,916,818,676,614,413,283,144,9891,7558,706,1941,1,83,12
982_home,ausserdorfstr.,48,,8052,zuerich,2.5,69,2530,20193,12422,7771,10329,9864,1198,1133,886,822,1229,1697,2009,1784,1666,1377,1319,1209,916,818,676,614,413,283,144,9891,7558,706,1941,1,83,12
103_immo,ausserdorfstr.,48,,8052,zuerich,2.5,76,2160,20193,12422,7771,10329,9864,1198,1133,886,822,1229,1697,2009,1784,1666,1377,1319,1209,916,818,676,614,413,283,144,9891,7558,706,1941,1,83,12
280_flat,ausserebaselstr.,63,-65,4125,riehen,3.0,64,1680,21705,15778,5927,10305,11400,999,1201,1247,1158,905,716,920,1248,1412,1490,1699,1703,1526,1140,1131,1173,927,675,435,8736,9558,1480,1869,1,54,7
349_flat,ausserebaselstr.,63,-65,4125,riehen,2.0,49,1390,21705,15778,5927,10305,11400,999,1201,1247,1158,905,716,920,1248,1412,1490,1699,1703,1526,1140,1131,1173,927,675,435,8736,9558,1480,1869,1,54,7
279_flat,ausserebaselstr.,63,-65,4125,riehen,2.0,46,1380,21705,15778,5927,10305,11400,999,1201,1247,1158,905,716,920,1248,1412,1490,1699,1703,1526,1140,1131,1173,927,675,435,8736,9558,1480,1869,1,54,7
319_flat,ausserebaselstr.,63,-65,4125,riehen,2.0,41,1280,21705,15778,5927,10305,11400,999,1201,1247,1158,905,716,920,1248,1412,1490,1699,1703,1526,1140,1131,1173,927,675,435,8736,9558,1480,1869,1,54,7
1218_home,austr.,54,,4051,basel,2.0,60,1490,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
1215_home,austr.,99,,4051,basel,2.0,56,1430,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
1088_home,austr.,43,,8045,zuerich,3.0,,1954,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
1254_home,austr.,60,,4051,basel,2.5,100,2750,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
1219_home,austr.,73,,4051,basel,3.0,,1500,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
1122_home,austr.,110,,4051,basel,7.0,220,5600,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
38_immo,austr.,60,,8045,zuerich,2.5,51,1910,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
1803_immo,austr.,128,,4051,basel,2.0,55,1595,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
724_home,austr.,60,,8045,zuerich,2.0,51,1910,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
1739_immo,bachlettenstr.,37,,4054,basel,2.0,48,1390,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
1592_home,bachlettenstr.,41,,4054,basel,3.5,120,3350,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
1544_home,bachlettenstr.,37,,4054,basel,2.0,70,1390,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
1537_home,bachlettenstr.,37,,4054,basel,1.5,46,1160,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
1602_immo,bachlettenstr.,37,,4054,basel,1.0,25,1030,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
1568_home,bachlettenstr.,39,,4054,basel,3.0,78,1735,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
1603_immo,bachlettenstr.,39,,4054,basel,3.0,60,1726,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
1583_home,bachlettenstr.,31,,4054,basel,1.0,82,1990,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
242_flat,bachlettenstr.,31,,4054,basel,3.0,78,1960,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
153_immo,bachmannweg,1,/1a,8046,zuerich,3.5,96,2320,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
429_home,bachmannweg,7,,8046,zuerich,3.5,96,2360,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
740_home,bachmannweg,41,,8046,zuerich,2.5,71,1830,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
794_home,bachmattstr.,25,,8048,zuerich,3.0,,2130,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
1445_flat,bachstr.,13,,8902,urdorf,3.5,81,2580,10073,7526,2547,4978,5095,514,555,521,470,513,602,690,748,809,682,724,692,592,451,435,430,340,228,77,4310,4420,444,878,0,19,1
1473_flat,bachstr.,3,,8106,adlikon,3.5,100,2393,4798,3010,1788,2440,2358,309,264,268,267,307,410,407,413,356,317,320,336,229,198,170,124,75,22,6,2134,2141,131,387,0,4,0
642_flat,bachstr.,6,,3072,ostermundigen,2.5,51,1290,17732,12191,5541,8604,9128,979,877,838,746,946,1231,1314,1308,1201,1191,1204,1172,995,923,970,764,535,313,225,7934,7133,938,1691,2,30,4
1449_flat,bachstr.,13,,8902,urdorf,3.5,76,2565,10073,7526,2547,4978,5095,514,555,521,470,513,602,690,748,809,682,724,692,592,451,435,430,340,228,77,4310,4420,444,878,0,19,1
2535_home,bachtelstr.,5,,8400,winterthur,4.5,,2500,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
2525_home,bachtelstr.,22,,8400,winterthur,4.5,96,2380,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
1638_flat,bachtobelstr.,5,,8106,adlikon,4.5,107,1630,4798,3010,1788,2440,2358,309,264,268,267,307,410,407,413,356,317,320,336,229,198,170,124,75,22,6,2134,2141,131,387,0,4,0
1456_flat,bachtobelstr.,103,,8045,zuerich,2.5,90,2500,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
26_immo,badenerstr.,565,,8048,zuerich,2.5,53,2070,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
