index_scraped,Strasse,Nummer,Letter,Postleitzahl,Ort,Anzahl Zimmer,Flaeche m2,Preis CHF,Total,Schweiz,Ausland,Mann,Frau,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90 und mehr,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetrage-ner Partner-schaft,Aufgelöste Partnerschaft
,gueterstr.,94,,4053,basel,3.0,74,1630,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gueterstr.,138,,4053,basel,1.0,34,1140,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gueterstr.,100,,4053,basel,4.5,93,2090,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gueterstr.,18,,3008,bern,2.5,64,1335,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
,gueterstr.,177,,4053,basel,1.0,34,995,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gueterstr.,207,,4053,basel,3.0,66,2030,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gueterstr.,298,,4053,basel,2.5,67,1383,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gueterstr.,199,,4053,basel,1.5,45,1070,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gueterstr.,229,,4053,basel,3.5,75,1950,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gueterstr.,237,,4053,basel,3.5,,2190,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,guetschstr.,1,,6003,luzern,2.0,63,1350,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,guggenbuehlstr.,10,,8404,winterthur,3.0,58,1435,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
,guggenbuehlstr.,28,,8404,winterthur,3.0,58,1445,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
,gujerstr.,1,,8050,zuerich,1.5,45,2790,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
,gujerstr.,1,a,8050,zuerich,1.5,42,2790,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
,gujerstr.,1,a,8050,zuerich,1.5,45,2850,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
,gujerstr.,1,a,8050,zuerich,1.5,40,2850,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
,gujerstr.,1,a,8050,zuerich,2.5,52,3450,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
,gundeldingerrain,10,(tec),4053,basel,3.0,85,1703,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gundeldingerrain,81,,4059,basel,3.5,98,2040,6596,5033,1563,3137,3459,351,479,427,350,275,150,245,364,475,522,531,498,405,376,344,292,218,155,139,2789,2976,373,430,0,27,1
,gundeldingerrain,81,,4059,basel,4.5,104,2420,6596,5033,1563,3137,3459,351,479,427,350,275,150,245,364,475,522,531,498,405,376,344,292,218,155,139,2789,2976,373,430,0,27,1
,gundeldingerrain,8,(tec),4053,basel,4.0,95,1945,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gundeldingerrain,10,(tec),4053,basel,2.0,48,1264,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gundeldingerrain,12,(tec),4053,basel,3.0,83,1790,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gundeldingerstr.,125,,4053,basel,3.0,121,2940,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gundeldingerstr.,433,,4053,basel,4.5,100,2050,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gundeldingerstr.,496,,4053,basel,3.0,76,1426,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gundeldingerstr.,274,,4053,basel,1.0,34,785,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gundeldingerstr.,429,,4053,basel,3.0,87,2100,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gundeldingerstr.,125,,4053,basel,5.5,135,3210,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gundeldingerstr.,93,,4053,basel,4.5,108,2320,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gundeldingerstr.,369,,4053,basel,3.0,68,1420,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gundeldingerstr.,105,,4053,basel,3.0,65,1590,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,gustavwenk-str.,49,,4056,basel,2.0,60,1550,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,gustavwenk-str.,38,,4056,basel,,,280,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,gustavwenk-str.,49,,4056,basel,3.0,71,1550,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,gustavwenkstr.,21,,4056,basel,3.0,76,1550,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,gustavwenkstr.,21,,4056,basel,3.0,66,1550,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,gutenbergstr.,19,,3011,bern,2.5,59,1750,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,gutenbergstr.,37,,3011,bern,2.5,68,1590,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,gutenbergstr.,23,,3011,bern,4.0,106,2720,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,gutenbergstr.,20,,3011,bern,1.0,,680,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,gutenbergstr.,37,,3011,bern,3.5,85,1850,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,gutstr.,13,,8400,winterthur,1.0,39,1245,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,gutstr.,13,,8400,winterthur,1.0,38,1245,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,gutstr.,172,174176,8055,zuerich,3.0,60,1960,19907,15064,4843,9637,10270,1083,1265,1158,804,791,1253,1952,1755,1887,1621,1368,1102,915,688,586,554,435,376,314,10977,6425,759,1620,0,97,29
,habsburgerstr.,37,,6003,luzern,4.5,115,2300,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,habsburgerstr.,27,,4055,basel,1.0,28,950,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,habsburgerstr.,27,,4055,basel,3.0,,1500,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,habsburgerstr.,26,,4055,basel,3.5,,2590,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,habsburgerstr.,11,,6003,luzern,3.0,72,1540,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,habsburgerstr.,27,,4055,basel,2.5,55,1490,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,habsburgerstr.,27,,4055,basel,2.5,,1700,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,habsburgerstr.,27,,4055,basel,2.0,51,1430,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,habsburgerstr.,28,,4055,basel,2.0,,1200,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,habsburgerstr.,27,,4055,basel,3.0,65,1700,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,habsburgerstr.,27,,4055,basel,1.0,30,930,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,habsburgerstr.,27,,4055,basel,1.0,31,1015,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,habsburgerstr.,26,,4055,basel,3.0,100,2515,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,habsburgerstr.,27,,4055,basel,2.0,52,1435,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,habsburgstr.,49,,8400,winterthur,3.0,60,1645,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,habsburgstr.,4,,8037,zuerich,3.5,75,2535,16065,11680,4385,7898,8167,895,619,502,383,535,1530,2197,1947,1555,1146,1068,927,733,531,444,357,260,225,211,10244,3813,519,1337,0,129,23
,haedrichstr.,7,,8047,zuerich,3.5,90,2360,20694,15204,5490,10199,10495,1401,1122,792,566,739,1515,2197,2197,1873,1454,1242,1096,924,802,849,658,574,424,269,11002,6850,890,1811,2,118,21
,haedrichstr.,8,,8047,zuerich,3.5,103,2770,20694,15204,5490,10199,10495,1401,1122,792,566,739,1515,2197,2197,1873,1454,1242,1096,924,802,849,658,574,424,269,11002,6850,890,1811,2,118,21
,haeringstr.,13,,8001,zuerich,1.0,16,1160,5403,3702,1701,2874,2529,152,129,131,139,296,588,606,495,393,322,387,382,317,277,256,263,138,70,62,3173,1416,169,568,0,65,11
,haesingerstr.,37,,4055,basel,3.5,71,1845,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,haesingerstr.,27,,4055,basel,4.0,97,1905,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,haesingerstr.,27,,4055,basel,3.5,88,1690,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,hafnerstr.,24,,8005,zuerich,2.5,78,3650,15382,10386,4996,8496,6886,703,493,416,347,521,1740,2580,1928,1530,1224,1133,909,638,406,312,224,123,91,64,10004,3674,266,1168,2,219,48
,hagenbachstr.,40,,4052,basel,3.0,79,1810,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,hagenholzstr.,86,,8050,zuerich,3.5,102,2479,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
,hagenholzstr.,82,,8050,zuerich,3.5,,2190,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
,hagenholzstr.,82,,8050,zuerich,4.5,116,2515,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
,hagenholzstr.,78,,8050,zuerich,4.5,119,2590,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
,hagenholzstr.,70,,8050,zuerich,3.5,89,1975,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
,hagenholzstr.,62,,8050,zuerich,3.5,80,2487,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
,hagentalerstr.,33,,4055,basel,2.5,62,1450,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,hagentalerstr.,49,,4055,basel,1.5,53,1148,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,hagentalerstr.,49,,4055,basel,1.0,34,820,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,hagentalerstr.,49,,4055,basel,1.0,26,730,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,hagentalerstr.,33,,4055,basel,3.5,73,1630,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,hagentalerstr.,33,,4055,basel,2.5,58,1445,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,hagentalerstr.,33,,4055,basel,2.5,45,1450,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,haldenrain,5,,6006,luzern,1.0,14,710,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,4,,6006,luzern,2.5,47,9000,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,4,,6006,luzern,2.5,47,5100,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,5,,6006,luzern,1.0,,1100,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,4,,6006,luzern,3.5,92,10500,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,4,,6006,luzern,4.5,116,13200,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,4,,6006,luzern,2.5,47,5200,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,4,,6006,luzern,7.5,250,21700,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,4,,6006,luzern,1.5,29,3600,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,143,,3014,bern,2.0,50,1345,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,haldenstr.,5,,6006,luzern,4.0,,2950,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,4,,6006,luzern,4.5,150,14900,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,4,,6006,luzern,2.5,54,6800,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,1,,3014,bern,2.0,52,1640,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,haldenstr.,32,,6006,luzern,5.0,195,8950,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,haldenstr.,145,,3014,bern,3.5,68,1640,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
,haldenstr.,4,,6006,luzern,1.0,29,3600,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
,hallerstr.,31,a,3012,bern,3.0,65,1750,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
,hallerstr.,31,a,3012,bern,3.0,65,1800,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
,hallwilerweg,2,,6003,luzern,2.5,72,2900,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,hallwilerweg,5,,6003,luzern,3.5,102,2190,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,hallwylstr.,78,,8004,zuerich,,,105,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,haltingerstr.,23,,4057,basel,,105,2100,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,haltingerstr.,101,,4057,basel,2.0,52,2300,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,haltingerstr.,23,,4057,basel,4.0,105,2100,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,hambergersteig,19,,8008,zuerich,5.5,200,7450,16925,10654,6271,8159,8766,835,606,493,532,630,1418,1993,1801,1495,1342,1222,1047,852,708,658,515,388,229,161,9654,5032,525,1581,1,113,19
,hammerstr.,100,a,4057,basel,3.0,72,1580,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,hammerstr.,89,,4057,basel,3.0,,1550,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,hammerstr.,10,,8008,zuerich,2.5,60,3070,16925,10654,6271,8159,8766,835,606,493,532,630,1418,1993,1801,1495,1342,1222,1047,852,708,658,515,388,229,161,9654,5032,525,1581,1,113,19
,hammerstr.,73,,4057,basel,2.0,55,1360,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,hammerstr.,73,,4057,basel,3.0,57,1360,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,hammerstr.,100,a,4057,basel,3.0,65,1570,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,hammerstr.,71,,4057,basel,2.0,57,1290,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,hammerstr.,89,,4057,basel,3.5,68,1530,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,hammerstr.,193,,4057,basel,2.0,57,1170,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
